OG_name	busco_name	Dis_gene_name	Dis_del_num	Did_gene_name	Did_del_num
OG0011255	54857at71240.faa	evm.model.HIC_ASM_4.576	10	evm.model.HIC_ASM_1.809	13
OG0012314	54860at71240.faa	evm.model.HIC_ASM_1.4356	5	evm.model.HIC_ASM_4.910	8
OG0009815	5504at71240.faa	evm.model.HIC_ASM_7.3020	14	evm.model.HIC_ASM_4.4608	14
OG0014464	55132at71240.faa	evm.model.HIC_ASM_9.2447	3	evm.model.HIC_ASM_0.779	1
OG0010139	55264at71240.faa	evm.model.HIC_ASM_7.2089	6	evm.model.HIC_ASM_4.2362	6
OG0015520	55456at71240.faa	evm.model.HIC_ASM_0.3821	4	evm.model.HIC_ASM_1.2837.2	4
OG0011401	55601at71240.faa	evm.model.HIC_ASM_4.219	0	evm.model.HIC_ASM_1.330	0
OG0008191	55631at71240.faa	evm.model.HIC_ASM_3.2960	7	evm.model.HIC_ASM_3.1538	4
OG0008357	55661at71240.faa	evm.model.HIC_ASM_3.2146	9	evm.model.HIC_ASM_3.2569	10
OG0014078	55937at71240.faa	evm.model.HIC_ASM_9.1508	6	evm.model.HIC_ASM_0.2366	9
OG0013627	55986at71240.faa	evm.model.HIC_ASM_2.2758	14	evm.model.HIC_ASM_8.3375	13
OG0011849	56130at71240.faa	evm.model.HIC_ASM_2.920	5	evm.model.HIC_ASM_2.3863	4
OG0009155	561at71240.faa	evm.model.HIC_ASM_6.1591.1	16	evm.model.HIC_ASM_7.2088	18
OG0008913	5623at71240.faa	evm.model.HIC_ASM_6.304	9	evm.model.HIC_ASM_7.547	11
OG0014247	5633at71240.faa	evm.model.HIC_ASM_9.2009	7	evm.model.HIC_ASM_0.1494	7
OG0009568	56357at71240.faa	evm.model.HIC_ASM_7.3647	10	evm.model.HIC_ASM_4.5509	6
OG0013442	56407at71240.faa	evm.model.HIC_ASM_2.3402	3	evm.model.HIC_ASM_8.3841	4
OG0006768	5663at71240.faa	evm.model.HIC_ASM_8.347	5	evm.model.HIC_ASM_5.383	5
OG0010002	56666at71240.faa	evm.model.HIC_ASM_7.2535	5	evm.model.HIC_ASM_4.4018	4
OG0009753	56887at71240.faa	evm.model.HIC_ASM_7.3148	4	evm.model.HIC_ASM_4.4787	5
OG0012309	56964at71240.faa	evm.model.HIC_ASM_1.4343	11	evm.model.HIC_ASM_4.926	13
OG0014582	5699at71240.faa	evm.model.HIC_ASM_9.2737	10	evm.model.HIC_ASM_4.622	13
OG0016490	57302at71240.faa	evm.model.HIC_ASM_0.2446	4	evm.model.HIC_ASM_1.2038	3
OG0012721	57391at71240.faa	evm.model.HIC_ASM_1.3436	11	evm.model.HIC_ASM_2.670	0
OG0011545	57411at71240.faa	evm.model.HIC_ASM_2.128	10	evm.model.HIC_ASM_2.4688	10
OG0017574	57441at71240.faa	evm.model.HIC_ASM_8.2387	10	evm.model.HIC_ASM_8.2495	8
OG0017127	57497at71240.faa	evm.model.HIC_ASM_8.2051	11	evm.model.HIC_ASM_5.2276	10
OG0016112	57519at71240.faa	evm.model.HIC_ASM_1.1401	0	evm.model.HIC_ASM_4.3339	13
OG0009243	57561at71240.faa	evm.model.HIC_ASM_6.2116	10	evm.model.HIC_ASM_7.2561	10
OG0009402	57567at71240.faa	evm.model.HIC_ASM_6.3446	7	evm.model.HIC_ASM_7.3763	8
OG0009662	58022at71240.faa	evm.model.HIC_ASM_7.3378	4	evm.model.HIC_ASM_4.5116	6
OG0015877	58077at71240.faa	evm.model.HIC_ASM_1.755	1	evm.model.HIC_ASM_0.4612	1
OG0017475	58229at71240.faa	evm.model.HIC_ASM_5.158.9	8	evm.model.HIC_ASM_6.3981	7
OG0014227	58670at71240.faa	evm.model.HIC_ASM_9.1951	3	evm.model.HIC_ASM_0.1676	4
OG0014717	58755at71240.faa	evm.model.HIC_ASM_9.3071	0	evm.model.HIC_ASM_4.172.1	0
OG0014238	58939at71240.faa	evm.model.HIC_ASM_9.1980	8	evm.model.HIC_ASM_0.1564	10
OG0008156	59001at71240.faa	evm.model.HIC_ASM_3.3162	2	evm.model.HIC_ASM_3.1383	2
OG0011684	59013at71240.faa	evm.model.HIC_ASM_2.505	3	evm.model.HIC_ASM_2.4326	4
OG0016370	59074at71240.faa	evm.model.HIC_ASM_1.2892	6	evm.model.HIC_ASM_2.2033	12
OG0013556	59094at71240.faa	evm.model.HIC_ASM_2.3013	4	evm.model.HIC_ASM_8.3550	8
OG0016319	59173at71240.faa	evm.model.HIC_ASM_1.2612	0	evm.model.HIC_ASM_0.3589	3
OG0010728	59187at71240.faa	evm.model.HIC_ASM_2.1534	1	evm.model.HIC_ASM_5.4690.1	4
OG0013783	59201at71240.faa	evm.model.HIC_ASM_9.40	2	evm.model.HIC_ASM_0.42	2
OG0016320	59224at71240.faa	evm.model.HIC_ASM_1.2613	2	evm.model.HIC_ASM_0.3590	2
OG0013546	59362at71240.faa	evm.model.HIC_ASM_2.3028	0	evm.model.HIC_ASM_8.3564	0
OG0007173	59377at71240.faa	evm.model.HIC_ASM_5.1294	11	evm.model.HIC_ASM_6.2685	12
OG0012545	59515at71240.faa	evm.model.HIC_ASM_1.3955	2	evm.model.HIC_ASM_2.1503	3
OG0014137	59685at71240.faa	evm.model.HIC_ASM_9.1694	2	evm.model.HIC_ASM_0.2101.1	2
OG0012694	59709at71240.faa	evm.model.HIC_ASM_1.3512	7	evm.model.HIC_ASM_2.779	6
OG0014954	59755at71240.faa	evm.model.HIC_ASM_0.5258	1	evm.model.HIC_ASM_1.4430	0
OG0009860	597at71240.faa	evm.model.HIC_ASM_7.2930	9	evm.model.HIC_ASM_4.4495.1	10
OG0010862	60160at71240.faa	evm.model.HIC_ASM_4.1573	6	evm.model.HIC_ASM_5.3682	10
OG0006654	60385at71240.faa	evm.model.HIC_ASM_8.38	12	evm.model.HIC_ASM_5.43	11
OG0009894	60492at71240.faa	evm.model.HIC_ASM_7.2862	1	evm.model.HIC_ASM_4.4418	0
OG0007196	6058at71240.faa	evm.model.HIC_ASM_5.1367	10	evm.model.HIC_ASM_8.2181	13
OG0009384	60609at71240.faa	evm.model.HIC_ASM_6.3529	0	evm.model.HIC_ASM_7.3836.4	0
OG0017485	60659at71240.faa	evm.model.HIC_ASM_5.91	3	evm.model.HIC_ASM_6.4078	3
OG0009311	60823at71240.faa	evm.model.HIC_ASM_6.2532.1	2	evm.model.HIC_ASM_7.2947	2
OG0007352	60918at71240.faa	evm.model.HIC_ASM_5.2500	5	evm.model.HIC_ASM_6.1733	9
OG0013310	61015at71240.faa	evm.model.HIC_ASM_2.3720	0	evm.model.HIC_ASM_8.4108	0
OG0012425	61188at71240.faa	evm.model.HIC_ASM_1.4305.2	0	evm.model.HIC_ASM_4.982	12
OG0014691	61375at71240.faa	evm.model.HIC_ASM_9.3008	11	evm.model.HIC_ASM_4.241	11
OG0008806	6146at71240.faa	evm.model.HIC_ASM_3.134	16	evm.model.HIC_ASM_3.5006	19
OG0007130	61608at71240.faa	evm.model.HIC_ASM_5.1047	9	evm.model.HIC_ASM_6.3267.5	0
OG0012182	61645at71240.faa	evm.model.HIC_ASM_4.4253.3	0	evm.model.HIC_ASM_2.18	6
OG0010187	61902at71240.faa	evm.model.HIC_ASM_7.1931	4	evm.model.HIC_ASM_4.2753	4
OG0017314	62016at71240.faa	evm.model.HIC_ASM_8.1351	7	evm.model.HIC_ASM_5.1466	8
OG0010493	62022at71240.faa	evm.model.HIC_ASM_7.473	3	evm.model.HIC_ASM_0.5702	3
OG0009048	6220at71240.faa	evm.model.HIC_ASM_6.950	23	evm.model.HIC_ASM_7.1566	29
OG0014867	62496at71240.faa	evm.model.HIC_ASM_0.5511	7	evm.model.HIC_ASM_1.4669	7
OG0012401	62509at71240.faa	evm.model.HIC_ASM_4.3612	3	evm.model.HIC_ASM_0.3419	4
OG0012024	62577at71240.faa	evm.model.HIC_ASM_4.2106	2	evm.model.HIC_ASM_2.3246	1
OG0015567	62620at71240.faa	evm.model.HIC_ASM_0.3502	6	evm.model.HIC_ASM_1.2596	9
OG0012184	62657at71240.faa	evm.model.HIC_ASM_4.4241	0	evm.model.HIC_ASM_2.22	1
OG0007651	62739at71240.faa	evm.model.HIC_ASM_5.3434	7	evm.model.HIC_ASM_6.783	8
OG0007171	62741at71240.faa	evm.model.HIC_ASM_5.1292	8	evm.model.HIC_ASM_6.2683	4
OG0015279	62779at71240.faa	evm.model.HIC_ASM_0.4589	5	evm.model.HIC_ASM_1.3659	5
OG0011757	62794at71240.faa	evm.model.HIC_ASM_2.677.2	0	evm.model.HIC_ASM_2.4133	8
OG0009121	62923at71240.faa	evm.model.HIC_ASM_6.1433.3	7	evm.model.HIC_ASM_7.1896	11
OG0012595	62949at71240.faa	evm.model.HIC_ASM_1.3765	7	evm.model.HIC_ASM_2.1116	0
OG0013218	62992at71240.faa	evm.model.HIC_ASM_2.3987	10	evm.model.HIC_ASM_8.4354	8
OG0008207	63265at71240.faa	evm.model.HIC_ASM_3.2912	3	evm.model.HIC_ASM_3.1587	2
OG0011737	63369at71240.faa	evm.model.HIC_ASM_2.629	4	evm.model.HIC_ASM_2.4196.4	0
OG0017170	63750at71240.faa	evm.model.HIC_ASM_8.1827	7	evm.model.HIC_ASM_5.2005.1	6
OG0007784	64058at71240.faa	evm.model.FRAGSCAFF_SCAFFOLD_108_10.10	3	evm.model.HIC_ASM_6.414	2
OG0010893	640at71240.faa	evm.model.HIC_ASM_4.1482.2	15	evm.model.HIC_ASM_5.3845	37
OG0016701	6441at71240.faa	evm.model.HIC_ASM_0.1453	6	evm.model.HIC_ASM_8.1886	7
OG0012849	64536at71240.faa	evm.model.HIC_ASM_1.4473	10	evm.model.HIC_ASM_4.1164	10
OG0017499	64680at71240.faa	evm.model.HIC_ASM_8.2070	2	evm.model.HIC_ASM_5.2295	2
OG0008220	64763at71240.faa	evm.model.HIC_ASM_3.2855	14	evm.model.HIC_ASM_3.3480	0
OG0013641	64803at71240.faa	evm.model.HIC_ASM_2.2680	7	evm.model.HIC_ASM_8.3331	6
OG0012642	64952at71240.faa	evm.model.HIC_ASM_1.3639	4	evm.model.HIC_ASM_2.1070	8
OG0014912	65356at71240.faa	evm.model.HIC_ASM_0.5371	8	evm.model.HIC_ASM_1.4557	7
OG0016570	65474at71240.faa	evm.model.HIC_ASM_0.1943	4	evm.model.HIC_ASM_1.1173	3
OG0014596	65510at71240.faa	evm.model.HIC_ASM_9.2783	5	evm.model.HIC_ASM_4.547	7
OG0008450	65567at71240.faa	evm.model.HIC_ASM_3.1619	5	evm.model.HIC_ASM_3.2047	7
OG0006849	65615at71240.faa	evm.model.HIC_ASM_8.602	2	evm.model.HIC_ASM_5.654.11	1
OG0016373	65758at71240.faa	evm.model.HIC_ASM_1.2773.1	2	evm.model.HIC_ASM_2.1908.6	2
OG0008583	65780at71240.faa	evm.model.HIC_ASM_3.1094	0	evm.model.HIC_ASM_3.3810	1
OG0015679	65816at71240.faa	evm.model.HIC_ASM_1.43	0	evm.model.HIC_ASM_0.3905	2
OG0015817	65952at71240.faa	evm.model.HIC_ASM_1.547	5	evm.model.HIC_ASM_0.4412	7
OG0013152	65978at71240.faa	evm.model.HIC_ASM_2.4140	14	evm.model.HIC_ASM_8.4501	15
OG0016534	66041at71240.faa	evm.model.HIC_ASM_0.2332	4	evm.model.HIC_ASM_1.1843	14
OG0016021	66138at71240.faa	evm.model.HIC_ASM_1.1148	9	evm.model.HIC_ASM_0.4968	8
OG0013103	66230at71240.faa	evm.model.HIC_ASM_2.4251	7	evm.model.HIC_ASM_8.4629	4
OG0014741	6650at71240.faa	evm.model.HIC_ASM_9.3129.1	7	evm.model.HIC_ASM_4.123.1	5
OG0016587	66589at71240.faa	evm.model.HIC_ASM_0.1827	12	evm.model.HIC_ASM_1.936.4	14
OG0006787	66590at71240.faa	evm.model.HIC_ASM_8.388	2	evm.model.HIC_ASM_5.434	4
OG0016821	66601at71240.faa	evm.model.HIC_ASM_0.1000	1	evm.model.HIC_ASM_8.1495	1
OG0008488	6688at71240.faa	evm.model.HIC_ASM_3.1498	4	evm.model.HIC_ASM_3.1874	9
OG0016814	6689at71240.faa	evm.model.HIC_ASM_0.1019	20	evm.model.HIC_ASM_8.1515	16
OG0010822	66921at71240.faa	evm.model.HIC_ASM_2.1071	2	evm.model.HIC_ASM_5.4193	1
OG0012449	67666at71240.faa	evm.model.HIC_ASM_1.4224	5	evm.model.HIC_ASM_4.1080	4
OG0008941	67902at71240.faa	evm.model.HIC_ASM_6.492	0	evm.model.HIC_ASM_7.758	6
OG0012489	6800at71240.faa	evm.model.HIC_ASM_1.4108.1	14	evm.model.HIC_ASM_2.1684.1	23
OG0013860	68148at71240.faa	evm.model.HIC_ASM_9.616	5	evm.model.HIC_ASM_0.562	2
OG0013825	68243at71240.faa	evm.model.HIC_ASM_9.549	0	evm.model.HIC_ASM_0.236	0
OG0015281	68253at71240.faa	evm.model.HIC_ASM_0.4586	3	evm.model.HIC_ASM_1.3656	5
OG0008447	68407at71240.faa	evm.model.HIC_ASM_3.1629	6	evm.model.HIC_ASM_3.2056.1	3
OG0014794	68505at71240.faa	evm.model.HIC_ASM_0.5702	2	evm.model.HIC_ASM_1.4860	3
OG0015169	68576at71240.faa	evm.model.HIC_ASM_0.4794	8	evm.model.HIC_ASM_1.3932	5
OG0012020	68663at71240.faa	evm.model.HIC_ASM_4.2073	8	evm.model.HIC_ASM_2.3266	9
OG0008361	68673at71240.faa	evm.model.HIC_ASM_3.2094	11	evm.model.HIC_ASM_3.2534	12
OG0011376	68711at71240.faa	evm.model.HIC_ASM_4.281	5	evm.model.HIC_ASM_1.410	1
OG0011064	68715at71240.faa	evm.model.HIC_ASM_4.1078.1	0	evm.model.HIC_ASM_5.3050	5
OG0007066	68795at71240.faa	evm.model.HIC_ASM_8.1156	11	evm.model.HIC_ASM_5.1286	9
OG0007753	6890at71240.faa	evm.model.HIC_ASM_5.3724	4	evm.model.HIC_ASM_6.491	4
OG0012263	69068at71240.faa	evm.model.HIC_ASM_4.3800	4	evm.model.HIC_ASM_0.3511	8
OG0017301	69515at71240.faa	evm.model.HIC_ASM_8.1372	10	evm.model.HIC_ASM_5.1501	11
OG0014315	69527at71240.faa	evm.model.HIC_ASM_9.2172	0	evm.model.HIC_ASM_0.1223	0
OG0008375	6952at71240.faa	evm.model.HIC_ASM_3.1976	4	evm.model.HIC_ASM_3.2439	2
OG0014738	69581at71240.faa	evm.model.HIC_ASM_9.3127	0	evm.model.HIC_ASM_4.127	0
OG0012226	69687at71240.faa	evm.model.HIC_ASM_4.3988	5	evm.model.HIC_ASM_2.124	5
OG0009202	69753at71240.faa	evm.model.HIC_ASM_6.1876	8	evm.model.HIC_ASM_7.2336	8
OG0014703	6976at71240.faa	evm.model.HIC_ASM_9.3026	9	evm.model.HIC_ASM_4.221	9
OG0010941	69849at71240.faa	evm.model.HIC_ASM_4.1353	2	evm.model.HIC_ASM_5.3590	1
OG0012074	70034at71240.faa	evm.model.HIC_ASM_4.2279	7	evm.model.HIC_ASM_2.2954	4
OG0011733	70035at71240.faa	evm.model.HIC_ASM_2.617	1	evm.model.HIC_ASM_2.4213	8
OG0012785	70155at71240.faa	evm.model.HIC_ASM_1.3278	9	evm.model.HIC_ASM_2.477	9
OG0011550	7026at71240.faa	evm.model.HIC_ASM_2.137	19	evm.model.HIC_ASM_2.4680	19
OG0008892	70334at71240.faa	evm.model.HIC_ASM_6.245	5	evm.model.HIC_ASM_7.355.1	4
OG0006951	70346at71240.faa	evm.model.HIC_ASM_8.854	3	evm.model.HIC_ASM_5.920	3
OG0012418	703at71240.faa	evm.model.HIC_ASM_1.4314	7	evm.model.HIC_ASM_4.964	6
OG0013792	70718at71240.faa	evm.model.HIC_ASM_9.99	0	evm.model.HIC_ASM_0.101	0
OG0012313	707at71240.faa	evm.model.HIC_ASM_1.4353	20	evm.model.HIC_ASM_4.914	21
OG0009259	71049at71240.faa	evm.model.HIC_ASM_6.2289	0	evm.model.HIC_ASM_7.2693	0
OG0009201	71219at71240.faa	evm.model.HIC_ASM_6.1832	2	evm.model.HIC_ASM_7.2318	1
OG0010178	71289at71240.faa	evm.model.HIC_ASM_7.1945	7	evm.model.HIC_ASM_4.2771.2	0
OG0009234	71319at71240.faa	evm.model.HIC_ASM_6.2066	8	evm.model.HIC_ASM_7.2498	8
OG0008745	71454at71240.faa	evm.model.HIC_ASM_3.404	4	evm.model.HIC_ASM_3.4652	5
OG0012057	71548at71240.faa	evm.model.HIC_ASM_4.2404	1	evm.model.HIC_ASM_2.3070	3
OG0011837	71728at71240.faa	evm.model.HIC_ASM_2.849	2	evm.model.HIC_ASM_2.3955	1
OG0013589	71815at71240.faa	evm.model.HIC_ASM_2.2907	5	evm.model.HIC_ASM_8.3473.1	4
OG0012183	71962at71240.faa	evm.model.HIC_ASM_4.4244	3	evm.model.HIC_ASM_2.19	4
OG0010537	72363at71240.faa	evm.model.HIC_ASM_7.228	5	evm.model.HIC_ASM_0.5901	3
OG0015432	72406at71240.faa	evm.model.HIC_ASM_0.4128	2	evm.model.HIC_ASM_1.3164	1
OG0016519	7249at71240.faa	evm.model.HIC_ASM_0.2277	8	evm.model.HIC_ASM_1.1561	5
OG0014178	72527at71240.faa	evm.model.HIC_ASM_9.1830	2	evm.model.HIC_ASM_0.1935	2
OG0012495	72570at71240.faa	evm.model.HIC_ASM_1.4098	4	evm.model.HIC_ASM_2.1710.1	8
OG0015547	72617at71240.faa	evm.model.HIC_ASM_0.3656.1	0	evm.model.HIC_ASM_1.2706	6
OG0017040	73037at71240.faa	evm.model.HIC_ASM_0.348	13	evm.model.HIC_ASM_8.511	11
OG0008236	73180at71240.faa	evm.model.HIC_ASM_3.2737	10	evm.model.HIC_ASM_3.3102	9
OG0016457	73606at71240.faa	evm.model.HIC_ASM_0.2721	1	evm.model.HIC_ASM_1.1369	2
OG0015166	7385at71240.faa	evm.model.HIC_ASM_0.4798	8	evm.model.HIC_ASM_1.3935	4
OG0008826	73945at71240.faa	evm.model.HIC_ASM_3.64	9	evm.model.HIC_ASM_3.5143	10
OG0014686	74085at71240.faa	evm.model.HIC_ASM_9.3002	7	evm.model.HIC_ASM_4.247	6
OG0010829	74357at71240.faa	evm.model.HIC_ASM_2.1051	7	evm.model.HIC_ASM_5.4170	13
OG0011346	74501at71240.faa	evm.model.HIC_ASM_4.349	4	evm.model.HIC_ASM_1.502	0
OG0011169	74515at71240.faa	evm.model.HIC_ASM_4.825	2	evm.model.HIC_ASM_5.2748	6
OG0014128	74534at71240.faa	evm.model.HIC_ASM_9.1661	2	evm.model.HIC_ASM_0.2156.1	2
OG0011212	74579at71240.faa	evm.model.HIC_ASM_4.713	3	evm.model.HIC_ASM_5.2485	4
OG0012455	745at71240.faa	evm.model.HIC_ASM_1.4210	31	evm.model.HIC_ASM_4.1099	39
OG0009634	74695at71240.faa	evm.model.HIC_ASM_7.3435	0	evm.model.HIC_ASM_4.5177	1
OG0008921	74738at71240.faa	evm.model.HIC_ASM_6.425	7	evm.model.HIC_ASM_7.663	8
OG0014186	74753at71240.faa	evm.model.HIC_ASM_9.1859	7	evm.model.HIC_ASM_0.1877	8
OG0010602	74854at71240.faa	evm.model.HIC_ASM_7.84	0	evm.model.HIC_ASM_0.6010	1
OG0008439	74945at71240.faa	evm.model.HIC_ASM_3.1657	3	evm.model.HIC_ASM_3.2098	3
OG0009405	75000at71240.faa	evm.model.HIC_ASM_6.3443	1	evm.model.HIC_ASM_7.3760	4
OG0017117	75051at71240.faa	evm.model.HIC_ASM_0.135	4	evm.model.HIC_ASM_8.222.4	5
OG0015820	75108at71240.faa	evm.model.HIC_ASM_1.558	4	evm.model.HIC_ASM_0.4421	6
OG0015566	75329at71240.faa	evm.model.HIC_ASM_0.3508	6	evm.model.HIC_ASM_1.2607	6
OG0010872	75392at71240.faa	evm.model.HIC_ASM_4.1541	12	evm.model.HIC_ASM_5.3730	16
OG0014172	75434at71240.faa	evm.model.HIC_ASM_9.1818	2	evm.model.HIC_ASM_0.1802	4
OG0017362	75656at71240.faa	evm.model.HIC_ASM_5.872	11	evm.model.HIC_ASM_6.2906	15
OG0013057	75681at71240.faa	evm.model.HIC_ASM_2.4418.1	0	evm.model.HIC_ASM_8.4760	0
OG0017020	76010at71240.faa	evm.model.HIC_ASM_0.389	1	evm.model.HIC_ASM_8.557	2
OG0012783	76016at71240.faa	evm.model.HIC_ASM_1.3280	9	evm.model.HIC_ASM_2.479	8
OG0012331	76238at71240.faa	evm.model.HIC_ASM_1.4401	2	evm.model.HIC_ASM_4.845	4
OG0013872	76289at71240.faa	evm.model.HIC_ASM_9.684.5	6	evm.model.HIC_ASM_0.422	1
OG0017380	76304at71240.faa	evm.model.HIC_ASM_5.752.2	1	evm.model.HIC_ASM_6.3375.3	3
OG0008225	76317at71240.faa	evm.model.HIC_ASM_3.2843	4	evm.model.HIC_ASM_3.3592	6
OG0012532	76371at71240.faa	evm.model.HIC_ASM_1.3988.1	12	evm.model.HIC_ASM_2.2083.1	0
OG0006760	7677at71240.faa	evm.model.HIC_ASM_8.328	21	evm.model.HIC_ASM_5.366	20
OG0009624	76918at71240.faa	evm.model.HIC_ASM_7.3453	4	evm.model.HIC_ASM_4.5204.1	0
OG0012697	7711at71240.faa	evm.model.HIC_ASM_1.3504	0	evm.model.HIC_ASM_2.763	3
OG0016805	77122at71240.faa	evm.model.HIC_ASM_0.1032	5	evm.model.HIC_ASM_8.1543	4
OG0009084	77147at71240.faa	evm.model.HIC_ASM_6.1196	7	evm.model.HIC_ASM_7.1638	10
OG0015431	77176at71240.faa	evm.model.HIC_ASM_0.4137	4	evm.model.HIC_ASM_1.3171.2	1
OG0008903	77217at71240.faa	evm.model.HIC_ASM_6.273	1	evm.model.HIC_ASM_7.399	1
OG0009407	77432at71240.faa	evm.model.HIC_ASM_6.3439	4	evm.model.HIC_ASM_7.3756	5
OG0008335	77458at71240.faa	evm.model.HIC_ASM_3.2381	9	evm.model.HIC_ASM_3.2927	5
OG0010014	77821at71240.faa	evm.model.HIC_ASM_7.2496	1	evm.model.HIC_ASM_4.3974.1	0
OG0014580	77828at71240.faa	evm.model.HIC_ASM_9.2730	5	evm.model.HIC_ASM_4.632	2
OG0015361	77895at71240.faa	evm.model.HIC_ASM_0.4345	8	evm.model.HIC_ASM_1.3306	10
OG0011257	779at71240.faa	evm.model.HIC_ASM_4.573	28	evm.model.HIC_ASM_1.806	31
OG0013943	78123at71240.faa	evm.model.HIC_ASM_9.1060	6	evm.model.HIC_ASM_0.2818	8
OG0008436	78210at71240.faa	evm.model.HIC_ASM_3.1664	5	evm.model.HIC_ASM_3.2106.2	7
OG0010020	78329at71240.faa	evm.model.HIC_ASM_7.2479	7	evm.model.HIC_ASM_4.3948	8
OG0010647	78453at71240.faa	evm.model.HIC_ASM_8.3435	13	evm.model.HIC_ASM_5.5235	13
OG0007959	78613at71240.faa	evm.model.HIC_ASM_5.2612	6	evm.model.HIC_ASM_6.1603	10
OG0016015	78940at71240.faa	evm.model.HIC_ASM_1.1136	6	evm.model.HIC_ASM_0.4947	6
OG0015037	79333at71240.faa	evm.model.HIC_ASM_0.5105	4	evm.model.HIC_ASM_1.4281	5
OG0012491	793at71240.faa	evm.model.HIC_ASM_1.4106	28	evm.model.HIC_ASM_2.1679.1	17
OG0006766	79492at71240.faa	evm.model.HIC_ASM_8.343	0	evm.model.HIC_ASM_5.379	0
OG0013677	79499at71240.faa	evm.model.HIC_ASM_2.2384	3	evm.model.HIC_ASM_8.3148	3
OG0013725	79747at71240.faa	evm.model.HIC_ASM_8.3078	9	evm.model.HIC_ASM_8.2937	7
OG0006795	79752at71240.faa	evm.model.HIC_ASM_8.408	1	evm.model.HIC_ASM_5.463	3
OG0015861	79753at71240.faa	evm.model.HIC_ASM_1.709	2	evm.model.HIC_ASM_0.4568	3
OG0010970	79769at71240.faa	evm.model.HIC_ASM_4.1291	3	evm.model.HIC_ASM_5.3430	7
OG0007968	7979at71240.faa	evm.model.HIC_ASM_3.4189.2	4	evm.model.HIC_ASM_3.183	22
OG0010812	79897at71240.faa	evm.model.HIC_ASM_2.1105	3	evm.model.HIC_ASM_5.4253	9
OG0007246	8000at71240.faa	evm.model.HIC_ASM_5.1760	19	evm.model.HIC_ASM_6.2315	23
OG0016106	80028at71240.faa	evm.model.HIC_ASM_1.1375	4	evm.model.HIC_ASM_4.3379	7
OG0007208	80033at71240.faa	evm.model.HIC_ASM_5.1442	1	evm.model.HIC_ASM_6.2530	2
OG0010242	80211at71240.faa	evm.model.HIC_ASM_7.1531.1	7	evm.model.HIC_ASM_4.2570.1	13
OG0008734	80448at71240.faa	evm.model.HIC_ASM_3.460	4	evm.model.HIC_ASM_3.4563	3
OG0016957	80653at71240.faa	evm.model.HIC_ASM_0.591	2	evm.model.HIC_ASM_8.862	2
OG0012748	80865at71240.faa	evm.model.HIC_ASM_1.3389	7	evm.model.HIC_ASM_2.607	7
OG0012676	80960at71240.faa	evm.model.HIC_ASM_1.3559	5	evm.model.HIC_ASM_2.850	6
OG0012195	81297at71240.faa	evm.model.HIC_ASM_4.4211	6	evm.model.HIC_ASM_2.38	5
OG0013502	81322at71240.faa	evm.model.HIC_ASM_2.3162	10	evm.model.HIC_ASM_8.3660	11
OG0011734	81462at71240.faa	evm.model.HIC_ASM_2.625	27	evm.model.HIC_ASM_2.4200.3	0
OG0013222	81605at71240.faa	evm.model.HIC_ASM_2.3977	3	evm.model.HIC_ASM_8.4345	3
OG0013866	81777at71240.faa	evm.model.HIC_ASM_9.650	6	evm.model.HIC_ASM_0.414	6
OG0007844	8181at71240.faa	evm.model.HIC_ASM_5.3973	11	evm.model.HIC_ASM_6.244	12
OG0008183	81854at71240.faa	evm.model.HIC_ASM_3.2979	7	evm.model.HIC_ASM_3.1514	7
OG0015428	82089at71240.faa	evm.model.HIC_ASM_0.4166	0	evm.model.HIC_ASM_1.3178	0
OG0013976	82171at71240.faa	evm.model.HIC_ASM_9.1157	2	evm.model.HIC_ASM_0.2738	2
OG0010724	82200at71240.faa	evm.model.HIC_ASM_2.1511	2	evm.model.HIC_ASM_5.4711	6
OG0010174	82332at71240.faa	evm.model.HIC_ASM_7.1972	7	evm.model.HIC_ASM_4.2786	5
OG0017123	82479at71240.faa	evm.model.HIC_ASM_8.2056.1	0	evm.model.HIC_ASM_5.2280.1	5
OG0012023	82519at71240.faa	evm.model.HIC_ASM_4.2084	7	evm.model.HIC_ASM_2.3260	8
OG0010874	82630at71240.faa	evm.model.HIC_ASM_4.1539	3	evm.model.HIC_ASM_5.3733	6
OG0008212	82679at71240.faa	evm.model.HIC_ASM_3.2889	2	evm.model.HIC_ASM_3.1617	7
OG0016429	82882at71240.faa	evm.model.HIC_ASM_0.55	4	evm.model.HIC_ASM_8.91	3
OG0009519	8294at71240.faa	evm.model.HIC_ASM_6.3842	9	evm.model.HIC_ASM_7.3916	12
OG0013916	83080at71240.faa	evm.model.HIC_ASM_9.887	2	evm.model.HIC_ASM_0.2967	2
OG0008493	8314at71240.faa	evm.model.HIC_ASM_3.1442	7	evm.model.HIC_ASM_3.1826	6
OG0010099	83256at71240.faa	evm.model.HIC_ASM_7.2198	5	evm.model.HIC_ASM_4.2205	3
OG0010282	83371at71240.faa	evm.model.HIC_ASM_7.1354.2	0	evm.model.HIC_ASM_4.2677	4
OG0012490	8345at71240.faa	evm.model.HIC_ASM_1.4107.2	12	evm.model.HIC_ASM_2.1683	12
OG0007348	83475at71240.faa	evm.model.HIC_ASM_5.2471	6	evm.model.HIC_ASM_6.1752	5
OG0012359	83543at71240.faa	evm.model.HIC_ASM_4.2973	4	evm.model.HIC_ASM_0.3117	9
